"","OG","dN_dS","group"
"69610","OG3460",0.12,"Metabolic_OG"
"69710","OG3597",0.149,"Metabolic_OG"
"69810","OG1519",0.0747,"Metabolic_OG"
"69910","OG3617",0.1265,"Metabolic_OG"
"70010","OG1686",0.0887,"Metabolic_OG"
"70110","OG3581",0.1466,"Metabolic_OG"
"70210","OG1316",0.0884,"Metabolic_OG"
"70310","OG2367",0.0546,"Metabolic_OG"
"70410","OG2693",0.2358,"Metabolic_OG"
"70510","OG2836",0.0393,"Metabolic_OG"
"70610","OG1218",0.0667,"Metabolic_OG"
"70810","OG3760",0.18605,"Metabolic_OG"
"70910","OG7984",0.2202,"Metabolic_OG"
"71010","OG3786",0.2205,"Metabolic_OG"
"71110","OG5327",0.1074,"Metabolic_OG"
"71210","OG5158",0.0812,"Metabolic_OG"
"71310","OG5170",0.13115,"Metabolic_OG"
"71410","OG3923",0.1522,"Metabolic_OG"
"71510","OG2835",0.1449,"Metabolic_OG"
"71610","OG3499",0.0256,"Metabolic_OG"
"71710","OG1983",0.0669,"Metabolic_OG"
"71810","OG1537",0.0508,"Metabolic_OG"
"71910","OG2820",0.3921,"Metabolic_OG"
"72110","OG2906",0.1478,"Metabolic_OG"
"72210","OG4004",0.1234,"Metabolic_OG"
"72310","OG2508",0.0815,"Metabolic_OG"
"72410","OG3196",0.0858,"Metabolic_OG"
"72510","OG3811",0.1927,"Metabolic_OG"
"72610","OG4067",0.20825,"Metabolic_OG"
"72710","OG1808",0.2069,"Metabolic_OG"
"72810","OG1675",0.0681,"Metabolic_OG"
"72910","OG2742",0.07535,"Metabolic_OG"
"73010","OG2841",0.0686,"Metabolic_OG"
"73110","OG2871",0.1522,"Metabolic_OG"
"73210","OG3902",0.0325,"Metabolic_OG"
"73310","OG2348",0.0461,"Metabolic_OG"
"73410","OG2006",0.186,"Metabolic_OG"
"73510","OG3616",0.1291,"Metabolic_OG"
"73710","OG6233",0.1098,"Metabolic_OG"
"73810","OG6112",0.141,"Metabolic_OG"
"73910","OG3030",0.0998,"Metabolic_OG"
"74010","OG3095",0.1817,"Metabolic_OG"
"74110","OG2519",0.2056,"Metabolic_OG"
"74210","OG3577",0.1866,"Metabolic_OG"
"74310","OG1823",0.0484,"Metabolic_OG"
"74410","OG5096",0.0625,"Metabolic_OG"
"74510","OG2787",0.1253,"Metabolic_OG"
"74710","OG2458",0.1291,"Metabolic_OG"
"74810","OG3689",0.2003,"Metabolic_OG"
"74910","OG4491",0.1857,"Metabolic_OG"
"75010","OG2413",0.1923,"Metabolic_OG"
"75110","OG2202",0.2856,"Metabolic_OG"
"75210","OG2520",0.1904,"Metabolic_OG"
"75310","OG3958",0.27905,"Metabolic_OG"
"75410","OG2788",0.0701,"Metabolic_OG"
"75510","OG1390",0.07665,"Metabolic_OG"
"75610","OG1581",0.1226,"Metabolic_OG"
"75710","OG3645",0.3174,"Metabolic_OG"
"75910","OG1411",0.18275,"Metabolic_OG"
"76010","OG1599",0.0301,"Metabolic_OG"
"76110","OG5145",0.3281,"Metabolic_OG"
"76210","OG2843",0.06625,"Metabolic_OG"
"76310","OG1193",0.0746,"Metabolic_OG"
"76410","OG1907",0.1425,"Metabolic_OG"
"76510","OG15688",0.0872,"Metabolic_OG"
"76610","OG3904",0.206,"Metabolic_OG"
"76710","OG2101",0.1428,"Metabolic_OG"
"76910","OG4664",0.1389,"Metabolic_OG"
"77010","OG4219",0.1874,"Metabolic_OG"
"77110","OG2921",0.2794,"Metabolic_OG"
"77210","OG3395",0.1923,"Metabolic_OG"
"77410","OG3585",0.1031,"Metabolic_OG"
"77510","OG3487",0.122,"Metabolic_OG"
"77610","OG5455",0.1593,"Metabolic_OG"
"77710","OG1814",0.0998,"Metabolic_OG"
"77810","OG1770",0.0727,"Metabolic_OG"
"78010","OG1507",0.12635,"Metabolic_OG"
"78110","OG2671",0.1669,"Metabolic_OG"
"78210","OG1548",0.0545,"Metabolic_OG"
"78310","OG1337",0.04475,"Metabolic_OG"
"78610","OG17683",0.1282,"Metabolic_OG"
"78810","OG3449",0.2434,"Metabolic_OG"
"78910","OG2934",0.0933,"Metabolic_OG"
"79010","OG3292",0.1045,"Metabolic_OG"
"79210","OG2448",0.1677,"Metabolic_OG"
"79310","OG1738",0.0956,"Metabolic_OG"
"79410","OG2939",0.09865,"Metabolic_OG"
"79510","OG4939",0.21455,"Metabolic_OG"
"79610","OG4991",0.2498,"Metabolic_OG"
"79710","OG2919",0.20215,"Metabolic_OG"
"79810","OG4021",0.2928,"Metabolic_OG"
"79910","OG2913",0.1657,"Metabolic_OG"
"80010","OG3298",0.133,"Metabolic_OG"
"80110","OG1399",0.1182,"Metabolic_OG"
"80210","OG4890",0.14765,"Metabolic_OG"
"80310","OG1624",0.17325,"Metabolic_OG"
"80410","OG1584",0.1221,"Metabolic_OG"
"80510","OG2265",0.1489,"Metabolic_OG"
"80610","OG1784",0.0974,"Metabolic_OG"
"80710","OG3441",0.1109,"Metabolic_OG"
"80810","OG8266",0.1978,"Metabolic_OG"
"80910","OG1876",0.0637,"Metabolic_OG"
"81010","OG1997",0.1075,"Metabolic_OG"
"81610","OG3544",0.11915,"Metabolic_OG"
"81710","OG3674",0.1122,"Metabolic_OG"
"81810","OG2860",0.19705,"Metabolic_OG"
"81910","OG4116",0.1891,"Metabolic_OG"
"82010","OG4184",0.23685,"Metabolic_OG"
"82110","OG3185",0.1067,"Metabolic_OG"
"82210","OG4545",0.2675,"Metabolic_OG"
"82310","OG4726",0.2516,"Metabolic_OG"
"82510","OG2593",0.17095,"Metabolic_OG"
"82610","OG4837",0.2014,"Metabolic_OG"
"82710","OG1346",0.09055,"Metabolic_OG"
"82810","OG3273",0.10135,"Metabolic_OG"
"82910","OG4628",0.2045,"Metabolic_OG"
"83010","OG1566",0.1316,"Metabolic_OG"
"83110","OG3288",0.163,"Metabolic_OG"
"83210","OG3630",0.1161,"Metabolic_OG"
"83310","OG1570",0.088,"Metabolic_OG"
"83410","OG11392",0.1223,"Metabolic_OG"
"83510","OG3663",0.115,"Metabolic_OG"
"83610","OG2851",0.1181,"Metabolic_OG"
"83810","OG8269",0.2627,"Metabolic_OG"
"84010","OG5732",0.1324,"Metabolic_OG"
"84110","OG4112",0.1321,"Metabolic_OG"
"84210","OG1822",0.0717,"Metabolic_OG"
"84310","OG3042",0.15745,"Metabolic_OG"
"84410","OG4424",0.1943,"Metabolic_OG"
"84510","OG3252",0.1633,"Metabolic_OG"
"84610","OG3047",0.2212,"Metabolic_OG"
"84710","OG1196",0.0792,"Metabolic_OG"
"84810","OG3969",0.0296,"Metabolic_OG"
"84910","OG1340",0.04635,"Metabolic_OG"
"85010","OG4079",0.1973,"Metabolic_OG"
"85110","OG2627",0.1876,"Metabolic_OG"
"85210","OG3851",0.2407,"Metabolic_OG"
"85310","OG2420",0.3709,"Metabolic_OG"
"85410","OG8052",0.38875,"Metabolic_OG"
"85510","OG3738",0.2621,"Metabolic_OG"
"85610","OG10513",0.2442,"Metabolic_OG"
"85710","OG2136",0.1289,"Metabolic_OG"
"85810","OG1329",0.07865,"Metabolic_OG"
"85910","OG3924",0.2002,"Metabolic_OG"
"86010","OG1358",0.1112,"Metabolic_OG"
"86110","OG1517",0.12745,"Metabolic_OG"
"86210","OG3267",0.1738,"Metabolic_OG"
"86310","OG2205",0.08275,"Metabolic_OG"
"86410","OG2243",0.1552,"Metabolic_OG"
"86510","OG3907",0.0634,"Metabolic_OG"
"86610","OG2999",0.1669,"Metabolic_OG"
"86810","OG3101",0.1317,"Metabolic_OG"
"86910","OG4493",0.2349,"Metabolic_OG"
"87010","OG2651",0.1058,"Metabolic_OG"
"87110","OG3128",0.2158,"Metabolic_OG"
"87210","OG2713",0.2069,"Metabolic_OG"
"87310","OG4268",0.1088,"Metabolic_OG"
"87410","OG2603",0.2577,"Metabolic_OG"
"87510","OG4124",0.186,"Metabolic_OG"
"87610","OG2640",0.1865,"Metabolic_OG"
"87710","OG2705",0.1805,"Metabolic_OG"
"87810","OG1947",0.1564,"Metabolic_OG"
"87910","OG1215",0.1432,"Metabolic_OG"
"88010","OG1979",0.0585,"Metabolic_OG"
"88110","OG2687",0.0921,"Metabolic_OG"
"88210","OG4877",0.29415,"Metabolic_OG"
"88310","OG5126",0.2952,"Metabolic_OG"
"88410","OG3244",0.2522,"Metabolic_OG"
"88510","OG4950",0.12615,"Metabolic_OG"
"88710","OG4776",0.2283,"Metabolic_OG"
"88810","OG12136",0.3229,"Metabolic_OG"
"88910","OG2973",0.08215,"Metabolic_OG"
"89010","OG5453",0.22605,"Metabolic_OG"
"89110","OG4305",0.3803,"Metabolic_OG"
"89210","OG2628",0.1714,"Metabolic_OG"
"89310","OG4050",0.2215,"Metabolic_OG"
"89410","OG2271",0.2243,"Metabolic_OG"
"89510","OG2321",0.1656,"Metabolic_OG"
"89610","OG1734",0.0401,"Metabolic_OG"
"89710","OG4078",0.2121,"Metabolic_OG"
"89810","OG3104",0.2071,"Metabolic_OG"
"89910","OG4459",0.2117,"Metabolic_OG"
"90010","OG3638",0.2269,"Metabolic_OG"
"90110","OG1214",0.1186,"Metabolic_OG"
"90210","OG2646",0.2723,"Metabolic_OG"
"90410","OG2901",0.1663,"Metabolic_OG"
"90510","OG2738",0.1525,"Metabolic_OG"
"90610","OG2990",0.2083,"Metabolic_OG"
"90710","OG2442",0.0684,"Metabolic_OG"
"90810","OG1494",0.044,"Metabolic_OG"
"90910","OG3596",0.12705,"Metabolic_OG"
"91010","OG2730",0.0974,"Metabolic_OG"
"91110","OG2790",0.08685,"Metabolic_OG"
"91210","OG4151",0.1915,"Metabolic_OG"
"91310","OG3000",0.1358,"Metabolic_OG"
"91410","OG1231",0.2002,"Metabolic_OG"
"91510","OG1220",0.09095,"Metabolic_OG"
"91610","OG1455",0.1259,"Metabolic_OG"
"91810","OG1352",0.15765,"Metabolic_OG"
"91910","OG3073",0.0501,"Metabolic_OG"
"92010","OG3286",0.16195,"Metabolic_OG"
"92110","OG1996",0.14395,"Metabolic_OG"
"92210","OG1852",0.0585,"Metabolic_OG"
"92310","OG4570",0.2793,"Metabolic_OG"
"92410","OG4715",0.0814,"Metabolic_OG"
"92510","OG3913",0.0864,"Metabolic_OG"
"92610","OG1657",0.096,"Metabolic_OG"
"92710","OG1155",0.115,"Metabolic_OG"
"92810","OG1262",0.0706,"Metabolic_OG"
"93310","OG3329",0.1851,"Metabolic_OG"
"93510","OG1237",0.08625,"Metabolic_OG"
"93610","OG1698",0.1402,"Metabolic_OG"
"93710","OG1472",0.0699,"Metabolic_OG"
"94010","OG4729",0.0243,"Metabolic_OG"
"94610","OG5412",0.0271,"Metabolic_OG"
"95010","OG15035",0.37845,"Metabolic_OG"
"95810","OG9375",0.2447,"Metabolic_OG"
"96010","OG11587",0.256,"Metabolic_OG"
"96110","OG5299",0.0601,"Metabolic_OG"
"96610","OG7826",0.22755,"Metabolic_OG"
"97210","OG4576",0.168,"Metabolic_OG"
"97810","OG13754",0.15515,"Metabolic_OG"
"97910","OG7811",0.17945,"Metabolic_OG"
"99210","OG5668",0.14165,"Metabolic_OG"
"100310","OG16233",0.1832,"Metabolic_OG"
"100410","OG6281",0.0707,"Metabolic_OG"
"100810","OG3961",0.15315,"Metabolic_OG"
"102510","OG3843",0.2348,"Metabolic_OG"
"105710","OG11611",0.0816,"Metabolic_OG"
"106110","OG13233",0.3526,"Metabolic_OG"
"107210","OG5408",0.16235,"Metabolic_OG"
"107610","OG4945",0.2488,"Metabolic_OG"
"108710","OG12494",0.2416,"Metabolic_OG"
"108810","OG3405",0.0903,"Metabolic_OG"
"109610","OG4139",0.12225,"Metabolic_OG"
"111010","OG7073",0.1199,"Metabolic_OG"
"111510","OG10277",0.1729,"Metabolic_OG"
"111610","OG7481",0.1101,"Metabolic_OG"
"112210","OG11021",0.1015,"Metabolic_OG"
"113110","OG7311",0.2739,"Metabolic_OG"
"114310","OG5634",0.1217,"Metabolic_OG"
"115710","OG13898",0.1306,"Metabolic_OG"
"116410","OG4372",0.0712,"Metabolic_OG"
"116810","OG1915",0.0598,"Metabolic_OG"
"118510","OG13539",0.42,"Metabolic_OG"
"119210","OG5323",0.2962,"Metabolic_OG"
"122010","OG15870",0.0898,"Metabolic_OG"
"122110","OG9933",0.3314,"Metabolic_OG"
"123410","OG7473",0.17105,"Metabolic_OG"
"124410","OG5729",0.0915,"Metabolic_OG"
"124810","OG5636",0.454,"Metabolic_OG"
"125410","OG4125",0.1281,"Metabolic_OG"
"126310","OG6904",0.2133,"Metabolic_OG"
"126410","OG6798",0.1093,"Metabolic_OG"
"127310","OG10079",0.2209,"Metabolic_OG"
"127610","OG5398",0.10405,"Metabolic_OG"
"127710","OG5093",0.12665,"Metabolic_OG"
"128210","OG8973",0.1674,"Metabolic_OG"
"128810","OG11951",0.0469,"Metabolic_OG"
"129710","OG5605",0.18185,"Metabolic_OG"
"130110","OG16021",0.2409,"Metabolic_OG"
"131010","OG11143",0.1562,"Metabolic_OG"
"131210","OG6556",0.1071,"Metabolic_OG"
"13181","OG5563",0.1342,"Metabolic_OG"
"13191","OG7367",0.19465,"Metabolic_OG"
"13201","OG10614",0.109,"Metabolic_OG"
"13291","OG6700",0.0527,"Metabolic_OG"
"13311","OG6408",0.0783,"Metabolic_OG"
"13341","OG6142",0.1301,"Metabolic_OG"
"13391","OG5376",0.0506,"Metabolic_OG"
"13531","OG12618",0.1551,"Metabolic_OG"
"13541","OG9787",0.2464,"Metabolic_OG"
"13671","OG7733",0.0794,"Metabolic_OG"
"13731","OG10071",0.2633,"Metabolic_OG"
"13761","OG11960",0.113,"Metabolic_OG"
"13791","OG14604",0.3129,"Metabolic_OG"
"13801","OG6990",0.0529,"Metabolic_OG"
"13811","OG6849",0.10475,"Metabolic_OG"
"13901","OG9604",0.1409,"Metabolic_OG"
"13931","OG5130",0.1602,"Metabolic_OG"
"14011","OG17704",0.0462,"Metabolic_OG"
"14081","OG5301",0.10505,"Metabolic_OG"
"14211","OG6343",0.1229,"Metabolic_OG"
"14221","OG13627",0.15585,"Metabolic_OG"
"14301","OG4896",0.16955,"Metabolic_OG"
"14311","OG4564",0.16765,"Metabolic_OG"
"14341","OG5309",0.2124,"Metabolic_OG"
"14361","OG13628",0.2582,"Metabolic_OG"
"14381","OG15907",0.244,"Metabolic_OG"
"14391","OG9894",0.3011,"Metabolic_OG"
"14421","OG4326",0.19295,"Metabolic_OG"
"14441","OG4680",0.1378,"Metabolic_OG"
"14451","OG4160",0.1834,"Metabolic_OG"
"14481","OG8448",0.17445,"Metabolic_OG"
"14531","OG9129",0.1772,"Metabolic_OG"
"14611","OG15135",0.07,"Metabolic_OG"
"14621","OG12541",0.1876,"Metabolic_OG"
"14721","OG6206",0.10315,"Metabolic_OG"
"14731","OG9150",0.3138,"Metabolic_OG"
"14821","OG8554",0.0936,"Metabolic_OG"
"14901","OG10060",0.16815,"Metabolic_OG"
"14961","OG11285",0.2209,"Metabolic_OG"
"15011","OG8891",0.3251,"Metabolic_OG"
"15041","OG10825",0.30645,"Metabolic_OG"
"15061","OG10463",0.33905,"Metabolic_OG"
"15081","OG13048",0.1966,"Metabolic_OG"
"15121","OG9144",0.0788,"Metabolic_OG"
"15161","OG4475",0.1971,"Metabolic_OG"
"15191","OG6344",0.2212,"Metabolic_OG"
"15291","OG8346",0.0107,"Metabolic_OG"
"15301","OG4192",0.1847,"Metabolic_OG"
"15321","OG11605",0.3966,"Metabolic_OG"
"15331","OG15802",0.1772,"Metabolic_OG"
"15341","OG4711",0.06755,"Metabolic_OG"
"15391","OG9123",0.2268,"Metabolic_OG"
"15431","OG15794",0.11105,"Metabolic_OG"
"15491","OG7650",0.14675,"Metabolic_OG"
"15591","OG4298",0.1747,"Metabolic_OG"
"15651","OG14613",0.25025,"Metabolic_OG"
"15671","OG9831",0.1566,"Metabolic_OG"
"15721","OG7777",0.1621,"Metabolic_OG"
"15741","OG4741",0.01995,"Metabolic_OG"
"15771","OG5530",0.055,"Metabolic_OG"
"15821","OG5682",0.074,"Metabolic_OG"
"15841","OG10650",0.2345,"Metabolic_OG"
"15991","OG5581",0.0836,"Metabolic_OG"
"16001","OG4003",0.095,"Metabolic_OG"
"16031","OG8565",0.2554,"Metabolic_OG"
"16041","OG7636",0.093,"Metabolic_OG"
"16081","OG8436",0.1591,"Metabolic_OG"
"16221","OG8167",0.2233,"Metabolic_OG"
"16231","OG9749",0.1763,"Metabolic_OG"
"16271","OG8653",0.1345,"Metabolic_OG"
"16341","OG10649",0.0688,"Metabolic_OG"
"16371","OG9500",0.2037,"Metabolic_OG"
"16691","OG5734",0.1128,"Metabolic_OG"
"16701","OG7131",0.05385,"Metabolic_OG"
"16711","OG7673",0.1423,"Metabolic_OG"
"16731","OG7771",0.0884,"Metabolic_OG"
"17061","OG11542",0.0284,"Metabolic_OG"
"17241","OG11090",0.3741,"Metabolic_OG"
"17331","OG4774",0.1381,"Metabolic_OG"
"17861","OG11135",0.15465,"Metabolic_OG"
"17871","OG11639",0.06955,"Metabolic_OG"
"17911","OG5659",0.18765,"Metabolic_OG"
"17991","OG5680",0.0977,"Metabolic_OG"
"18071","OG6468",0.0464,"Metabolic_OG"
"18491","OG5271",0.0843,"Metabolic_OG"
"18991","OG11596",0.3703,"Metabolic_OG"
"19001","OG6838",0.19665,"Metabolic_OG"
"19191","OG10331",0.3393,"Metabolic_OG"
"19201","OG14747",0.1581,"Metabolic_OG"
"19341","OG16719",0.1571,"Metabolic_OG"
"19361","OG5242",0.1932,"Metabolic_OG"
"19371","OG7442",0.0662,"Metabolic_OG"
"19381","OG7559",0.17,"Metabolic_OG"
"19391","OG4468",0.1991,"Metabolic_OG"
"19451","OG13125",0.1909,"Metabolic_OG"
"19621","OG11580",0.3486,"Metabolic_OG"
"19681","OG7214",0.1915,"Metabolic_OG"
"19691","OG5001",0.1519,"Metabolic_OG"
"19771","OG5176",0.1156,"Metabolic_OG"
"19831","OG8907",0.114,"Metabolic_OG"
"19871","OG6848",0.1254,"Metabolic_OG"
"19891","OG15087",0.091,"Metabolic_OG"
"19931","OG2585",0.0734,"Metabolic_OG"
"20081","OG11575",0.0873,"Metabolic_OG"
"20121","OG7159",0.1349,"Metabolic_OG"
"20201","OG9549",0.1448,"Metabolic_OG"
"20211","OG10227",0.1029,"Metabolic_OG"
"20251","OG14310",0.1851,"Metabolic_OG"
"20261","OG5268",0.13505,"Metabolic_OG"
"20421","OG11610",0.13565,"Metabolic_OG"
"20461","OG9141",0.1711,"Metabolic_OG"
"20601","OG11555",0.2063,"Metabolic_OG"
"20651","OG13648",0.132,"Metabolic_OG"
"20681","OG11969",0.32685,"Metabolic_OG"
"20861","OG6842",0.0859,"Metabolic_OG"
"20891","OG9265",0.0949,"Metabolic_OG"
"20911","OG13243",0.15185,"Metabolic_OG"
"22091","OG16122",0.3889,"Metabolic_OG"
"22171","OG14387",0.083,"Metabolic_OG"
"22501","OG15623",0.08165,"Metabolic_OG"
"22561","OG7062",0.1015,"Metabolic_OG"
"22601","OG6688",0.0824,"Metabolic_OG"
"22951","OG13766",0.2952,"Metabolic_OG"
"23001","OG7775",0.159,"Metabolic_OG"
"23031","OG15801",0.168,"Metabolic_OG"
"23071","OG10116",0.33425,"Metabolic_OG"
"23101","OG7605",0.15155,"Metabolic_OG"
"23231","OG7606",0.10935,"Metabolic_OG"
"23241","OG7557",0.0969,"Metabolic_OG"
"23261","OG6088",0.107,"Metabolic_OG"
"23481","OG5032",0.0574,"Metabolic_OG"
"23501","OG6253",0.0322,"Metabolic_OG"
"23561","OG7827",0.07685,"Metabolic_OG"
"23641","OG4536",0.1478,"Metabolic_OG"
"23651","OG16304",0.30725,"Metabolic_OG"
"23681","OG15034",0.1379,"Metabolic_OG"
"23791","OG14694",0.16395,"Metabolic_OG"
"23931","OG9360",0.1044,"Metabolic_OG"
"23941","OG10917",0.2701,"Metabolic_OG"
"24001","OG5163",0.0564,"Metabolic_OG"
"24021","OG1269",0.0866,"Metabolic_OG"
"24101","OG7024",0.152,"Metabolic_OG"
"24141","OG13115",0.089,"Metabolic_OG"
"24311","OG5707",0.1045,"Metabolic_OG"
"24571","OG15449",0.2522,"Metabolic_OG"
"24581","OG4644",0.1674,"Metabolic_OG"
"24591","OG8515",0.3218,"Metabolic_OG"
"24631","OG9893",0.119,"Metabolic_OG"
"24641","OG14525",0.2688,"Metabolic_OG"
"24711","OG5641",0.0681,"Metabolic_OG"
"24981","OG8561",0.071,"Metabolic_OG"
"25071","OG7205",0.019,"Metabolic_OG"
"25111","OG6506",0.0779,"Metabolic_OG"
"25621","OG7271",0.1057,"Metabolic_OG"
"25751","OG4206",0.0922,"Metabolic_OG"
"25791","OG4756",0.17655,"Metabolic_OG"
"25951","OG16481",0.2645,"Metabolic_OG"
"25991","OG7832",0.281,"Metabolic_OG"
"26001","OG3279",0.1246,"Metabolic_OG"
"26081","OG2510",0.1736,"Metabolic_OG"
"26111","OG4375",0.0511,"Metabolic_OG"
"26191","OG3548",0.0787,"Metabolic_OG"
"26211","OG3355",0.0658,"Metabolic_OG"
"26221","OG2428",0.1462,"Metabolic_OG"
"26241","OG13794",0.1082,"Metabolic_OG"
"26271","OG2750",0.17405,"Metabolic_OG"
"26431","OG1931",0.0877,"Metabolic_OG"
"26451","OG6854",0.0962,"Metabolic_OG"
"26461","OG5567",0.1064,"Metabolic_OG"
"26471","OG6250",0.3054,"Metabolic_OG"
"26481","OG5021",0.1192,"Metabolic_OG"
"26491","OG1260",0.0711,"Metabolic_OG"
"26501","OG16259",0.1497,"Metabolic_OG"
"26511","OG8169",0.1016,"Metabolic_OG"
"26551","OG1148",0.1155,"Metabolic_OG"
"26571","OG4309",0.4766,"Metabolic_OG"
"26591","OG1308",0.0482,"Metabolic_OG"
"26601","OG2169",0.1232,"Metabolic_OG"
"26621","OG5612",0.1979,"Metabolic_OG"
"26631","OG5881",0.0322,"Metabolic_OG"
"26641","OG5177",0.2782,"Metabolic_OG"
"26651","OG3707",0.215,"Metabolic_OG"
"26661","OG1688",0.0694,"Metabolic_OG"
"26681","OG13250",0.2061,"Metabolic_OG"
"27831","OG11060",0.03565,"Metabolic_OG"
"31901","OG15583",0.3136,"Metabolic_OG"
"32971","OG16416",0.1037,"Metabolic_OG"
"33021","OG6717",0.1231,"Metabolic_OG"
"13167","OG5314",0.1171,"Core_metabolic_OG"
"91001","OG3429",0.1773,"Core_metabolic_OG"
"111001","OG2453",0.0976,"Core_metabolic_OG"
"13168","OG1244",0.1257,"Core_metabolic_OG"
"14101","OG1977",0.0769,"Core_metabolic_OG"
"15101","OG1500",0.0555,"Core_metabolic_OG"
"16100","OG4150",0.2826,"Core_metabolic_OG"
"17101","OG2588",0.0822,"Core_metabolic_OG"
"18101","OG1811",0.1146,"Core_metabolic_OG"
"19101","OG1533",0.0798,"Core_metabolic_OG"
"20101","OG1230",0.07645,"Core_metabolic_OG"
"21101","OG1695",0.1121,"Core_metabolic_OG"
"22100","OG2644",0.1798,"Core_metabolic_OG"
"24102","OG1714",0.0771,"Core_metabolic_OG"
"26101","OG1550",0.08085,"Core_metabolic_OG"
"27101","OG1753",0.0717,"Core_metabolic_OG"
"28101","OG2332",0.0185,"Core_metabolic_OG"
"30101","OG2218",0.097,"Core_metabolic_OG"
"31101","OG1311",0.1115,"Core_metabolic_OG"
"32100","OG3386",0.3638,"Core_metabolic_OG"
"33101","OG6380",0.0866,"Core_metabolic_OG"
"34101","OG1313",0.0684,"Core_metabolic_OG"
"35101","OG1959",0.0868,"Core_metabolic_OG"
"36101","OG2357",0.1015,"Core_metabolic_OG"
"37101","OG4665",0.09575,"Core_metabolic_OG"
"39101","OG4292",0.07375,"Core_metabolic_OG"
"40101","OG2577",0.0882,"Core_metabolic_OG"
"41101","OG2930",0.086,"Core_metabolic_OG"
"42101","OG2113",0.1253,"Core_metabolic_OG"
"43101","OG3021",0.1048,"Core_metabolic_OG"
"45101","OG1603",0.0969,"Core_metabolic_OG"
"46101","OG2402",0.2057,"Core_metabolic_OG"
"47100","OG1414",0.0781,"Core_metabolic_OG"
"48101","OG1471",0.1399,"Core_metabolic_OG"
"49101","OG1446",0.0626,"Core_metabolic_OG"
"51100","OG4118",0.2672,"Core_metabolic_OG"
"52101","OG1166",0.2235,"Core_metabolic_OG"
"54101","OG1518",0.0544,"Core_metabolic_OG"
"55100","OG1521",0.1017,"Core_metabolic_OG"
"56101","OG1656",0.0426,"Core_metabolic_OG"
"57101","OG1929",0.0459,"Core_metabolic_OG"
"58101","OG1551",0.1654,"Core_metabolic_OG"
"59101","OG3874",0.2185,"Core_metabolic_OG"
"60101","OG4171",0.163,"Core_metabolic_OG"
"61101","OG1843",0.0611,"Core_metabolic_OG"
"62101","OG2032",0.0842,"Core_metabolic_OG"
"63101","OG1742",0.0788,"Core_metabolic_OG"
"64101","OG1634",0.0788,"Core_metabolic_OG"
"65101","OG1621",0.1144,"Core_metabolic_OG"
"66101","OG15742",0.1443,"Core_metabolic_OG"
"67100","OG1924",0.0831,"Core_metabolic_OG"
"68101","OG1883",0.0901,"Core_metabolic_OG"
"69101","OG4573",0.1748,"Core_metabolic_OG"
"70101","OG2152",0.213,"Core_metabolic_OG"
"71101","OG2740",0.0776,"Core_metabolic_OG"
"72101","OG1111",0.045,"Core_metabolic_OG"
"73101","OG4887",0.1954,"Core_metabolic_OG"
"74101","OG1615",0.0868,"Core_metabolic_OG"
"75100","OG2701",0.2343,"Core_metabolic_OG"
"76101","OG4511",0.4239,"Core_metabolic_OG"
"77101","OG4243",0.2197,"Core_metabolic_OG"
"78101","OG3065",0.1877,"Core_metabolic_OG"
"79101","OG2316",0.21195,"Core_metabolic_OG"
"80101","OG3794",0.1698,"Core_metabolic_OG"
"81101","OG5481",0.094,"Core_metabolic_OG"
"82101","OG3043",0.1464,"Core_metabolic_OG"
"83101","OG1975",0.1099,"Core_metabolic_OG"
"84101","OG5609",0.16,"Core_metabolic_OG"
"85101","OG2061",0.09305,"Core_metabolic_OG"
"86101","OG1516",0.035,"Core_metabolic_OG"
"88100","OG1567",0.1407,"Core_metabolic_OG"
"89101","OG3208",0.1491,"Core_metabolic_OG"
"90101","OG3393",0.16195,"Core_metabolic_OG"
"91100","OG3702",0.117,"Core_metabolic_OG"
"92100","OG3575",0.0787,"Core_metabolic_OG"
"93101","OG1449",0.0448,"Core_metabolic_OG"
"94101","OG3790",0.06645,"Core_metabolic_OG"
"95100","OG2635",0.0461,"Core_metabolic_OG"
"96101","OG1880",0.1,"Core_metabolic_OG"
"97101","OG3205",0.1671,"Core_metabolic_OG"
"98101","OG2552",0.1693,"Core_metabolic_OG"
"99101","OG1691",0.067,"Core_metabolic_OG"
"100100","OG1665",0.0765,"Core_metabolic_OG"
"101101","OG3837",0.0735,"Core_metabolic_OG"
"102101","OG1525",0.06365,"Core_metabolic_OG"
"105101","OG2028",0.0742,"Core_metabolic_OG"
"106101","OG1813",0.139,"Core_metabolic_OG"
"107100","OG1877",0.05425,"Core_metabolic_OG"
"108101","OG2807",0.0721,"Core_metabolic_OG"
"109101","OG1844",0.0583,"Core_metabolic_OG"
"110100","OG1629",0.0982,"Core_metabolic_OG"
"111101","OG1856",0.1095,"Core_metabolic_OG"
"112101","OG2347",0.1056,"Core_metabolic_OG"
"113101","OG2149",0.106,"Core_metabolic_OG"
"114101","OG1266",0.028,"Core_metabolic_OG"
"115100","OG1495",0.12965,"Core_metabolic_OG"
"116101","OG3018",0.2216,"Core_metabolic_OG"
"117101","OG2147",0.1526,"Core_metabolic_OG"
"118101","OG4352",0.1186,"Core_metabolic_OG"
"119101","OG2116",0.1313,"Core_metabolic_OG"
"121101","OG1434",0.0704,"Core_metabolic_OG"
"122101","OG1724",0.1,"Core_metabolic_OG"
