"X1"	"OG"	"dN_dS"	"species_num"	"protein_num"	"average_duplicate"	"group"
10005	"OG5435"	0.1389	114	129	1.131579	"g4"
10006	"OG6744"	0.1864	65	65	1	"g3"
10007	"OG5778"	0.22005	93	95	1.021505	"g3"
10008	"OG13548"	0.1429	9	10	1.111111	"g1"
10009	"OG5555"	0.2061	110	112	1.018182	"g4"
10010	"OG13353"	0.2451	11	11	1	"g2"
10011	"OG6478"	0.31775	71	71	1	"g3"
10012	"OG1949"	0.0154	342	346	1.011696	"g7"
10013	"OG6995"	0.1658	60	60	1	"g3"
10014	"OG14410"	0.3604	9	9	1	"g1"
10015	"OG14491"	0.11685	8	9	1.125	"g1"
10016	"OG15430"	0.2108	9	9	1	"g1"
10017	"OG8209"	0.1638	37	38	1.027027	"g2"
10018	"OG8524"	0.17395	25	34	1.36	"g2"
10019	"OG3402"	0.06835	287	315	1.097561	"g7"
10020	"OG10113"	0.1449	20	22	1.1	"g2"
10021	"OG13402"	0.3842	11	11	1	"g2"
10022	"OG14640"	0.3179	8	9	1.125	"g1"
10023	"OG4632"	0.3001	232	238	1.025862	"g6"
10024	"OG1713"	0.1627	341	350	1.026393	"g7"
10025	"OG4331"	0.1469	199	263	1.321608	"g5"
10026	"OG14692"	0.3331	9	9	1	"g1"
10027	"OG7459"	0.3444	51	51	1	"g3"
10028	"OG10232"	0.2881	20	21	1.05	"g2"
10029	"OG15800"	0.268	8	8	1	"g1"
10030	"OG11082"	0.15985	16	17	1.0625	"g2"
10031	"OG13016"	0.27645	11	11	1	"g2"
10032	"OG18270"	0.37065	7	7	1	"g1"
10033	"OG13203"	0.3959	11	11	1	"g2"
10034	"OG7144"	0.205	55	57	1.036364	"g3"
10035	"OG2264"	0.1836	341	342	1.002933	"g7"
10036	"OG6335"	0.1917	70	74	1.057143	"g3"
10037	"OG12644"	0.3065	11	12	1.090909	"g2"
10038	"OG4785"	0.16935	219	219	1	"g6"
10039	"OG6266"	0.1028	71	77	1.084507	"g3"
10040	"OG5863"	0.26865	88	92	1.045455	"g3"
10041	"OG7550"	0.3485	45	49	1.088889	"g2"
10042	"OG5986"	0.1364	86	88	1.023256	"g3"
10043	"OG12553"	0.3524	10	12	1.2	"g1"
10044	"OG14625"	0.2624	9	9	1	"g1"
10045	"OG10849"	0.0888	18	18	1	"g2"
10046	"OG1402"	0.1142	342	367	1.073099	"g7"
10047	"OG17117"	0.3943	7	7	1	"g1"
10048	"OG4093"	0.1411	280	281	1.003571	"g7"
10049	"OG17520"	0.23165	7	7	1	"g1"
10050	"OG7949"	0.1873	42	42	1	"g2"
10051	"OG17187"	0.0667	7	7	1	"g1"
10053	"OG3732"	0.1455	300	303	1.01	"g7"
10054	"OG14406"	0.1054	9	9	1	"g1"
10055	"OG15106"	0.36065	9	9	1	"g1"
10056	"OG12718"	0.3546	12	12	1	"g2"
10057	"OG18411"	0.2549	7	7	1	"g1"
10058	"OG6952"	0.1855	61	61	1	"g3"
10059	"OG18174"	0.16225	7	7	1	"g1"
10060	"OG5938"	0.2118	89	89	1	"g3"
10061	"OG13154"	0.3133	11	11	1	"g2"
10062	"OG6336"	0.0715	58	74	1.275862	"g3"
10063	"OG15966"	0.2697	8	8	1	"g1"
10064	"OG6179"	0.2356	52	80	1.538462	"g3"
10065	"OG11778"	0.1831	15	15	1	"g2"
10066	"OG10171"	0.23655	22	22	1	"g2"
10067	"OG1197"	0.1411	317	432	1.362776	"g7"
10068	"OG13386"	0.1662	11	11	1	"g2"
10069	"OG3882"	0.20255	288	294	1.020833	"g7"
10070	"OG7281"	0.12745	53	54	1.018868	"g3"
10071	"OG7504"	0.3074	49	50	1.020408	"g2"
10072	"OG12999"	0.1229	11	11	1	"g2"
10073	"OG17395"	0.2463	7	7	1	"g1"
10074	"OG15394"	0.2507	9	9	1	"g1"
10075	"OG2322"	0.13585	333	341	1.024024	"g7"
10076	"OG4924"	0.2139	197	199	1.010152	"g5"
10077	"OG6255"	0.3651	72	77	1.069444	"g3"
10078	"OG17415"	0.2996	7	7	1	"g1"
10079	"OG4116"	0.1891	277	280	1.01083	"g7"
10080	"OG18260"	0.0456	7	7	1	"g1"
10081	"OG4282"	0.301	261	267	1.022989	"g7"
10082	"OG10498"	0.07845	20	20	1	"g2"
10083	"OG9684"	0.3078	25	25	1	"g2"
10084	"OG12044"	0.2863	14	14	1	"g2"
10085	"OG2798"	0.2084	328	332	1.012195	"g7"
10086	"OG14813"	0.2478	9	9	1	"g1"
10087	"OG4038"	0.1817	281	285	1.014235	"g7"
10088	"OG8746"	0.374	33	33	1	"g2"
10089	"OG14043"	0.28785	9	10	1.111111	"g1"
10090	"OG5089"	0.204	175	177	1.011429	"g5"
10091	"OG7740"	0.4355	46	46	1	"g2"
10092	"OG12091"	0.4676	14	14	1	"g2"
10093	"OG5161"	0.5381	163	167	1.02454	"g5"
10094	"OG7132"	0.2927	54	57	1.055556	"g3"
10095	"OG12910"	0.363	12	12	1	"g2"
10096	"OG11914"	0.0196	13	14	1.076923	"g2"
10097	"OG14653"	0.50455	9	9	1	"g1"
10098	"OG9006"	0.185	29	30	1.034483	"g2"
10099	"OG8576"	0.3648	34	34	1	"g2"
10100	"OG7672"	0.1709	46	47	1.021739	"g2"
10101	"OG9509"	0.3013	26	26	1	"g2"
10102	"OG14004"	0.2024	10	10	1	"g1"
10103	"OG4874"	0.3375	198	206	1.040404	"g5"
10104	"OG6187"	0.112	62	80	1.290323	"g3"
10105	"OG18055"	0.0381	7	7	1	"g1"
10106	"OG3860"	0.28575	291	295	1.013746	"g7"
10107	"OG13619"	0.26605	9	10	1.111111	"g1"
10108	"OG3996"	0.0968	238	287	1.205882	"g6"
10109	"OG2719"	0.22285	331	334	1.009063	"g7"
10110	"OG15336"	0.2966	9	9	1	"g1"
10111	"OG5579"	0.42485	110	110	1	"g4"
10112	"OG3832"	0.1522	281	297	1.05694	"g7"
10113	"OG11924"	0.31855	14	14	1	"g2"
10114	"OG5801"	0.1472	91	94	1.032967	"g3"
10115	"OG5683"	0.11715	87	101	1.16092	"g3"
10116	"OG15025"	0.1345	9	9	1	"g1"
10117	"OG16455"	0.19375	8	8	1	"g1"
10118	"OG1216"	0.046	303	417	1.376238	"g7"
10119	"OG5967"	0.1553	58	88	1.517241	"g3"
10120	"OG12285"	0.4159	12	13	1.083333	"g2"
10121	"OG10590"	0.3363	20	20	1	"g2"
10122	"OG7383"	0.1385	52	52	1	"g3"
10123	"OG17534"	0.1622	7	7	1	"g1"
10124	"OG8936"	0.14245	30	31	1.033333	"g2"
10125	"OG3932"	0.22965	276	291	1.054348	"g7"
10126	"OG14602"	0.2626	9	9	1	"g1"
10127	"OG11040"	0.1191	16	17	1.0625	"g2"
10128	"OG11107"	0.12665	17	17	1	"g2"
10129	"OG6664"	0.2436	66	67	1.015152	"g3"
10130	"OG14122"	0.12515	10	10	1	"g1"
10131	"OG9249"	0.3909	27	28	1.037037	"g2"
10132	"OG14051"	0.2813	9	10	1.111111	"g1"
10133	"OG1703"	0.02095	343	350	1.020408	"g7"
10134	"OG3129"	0.17095	316	323	1.022152	"g7"
10135	"OG4705"	0.20045	197	229	1.162437	"g5"
10136	"OG1432"	0.0678	343	365	1.06414	"g7"
10137	"OG3364"	0.1501	311	316	1.016077	"g7"
10138	"OG15935"	0.1655	7	8	1.142857	"g1"
10139	"OG10289"	0.2513	21	21	1	"g2"
10140	"OG6698"	0.26455	66	66	1	"g3"
10141	"OG17614"	0.1623	7	7	1	"g1"
10142	"OG8948"	0.4647	30	31	1.033333	"g2"
10143	"OG10614"	0.109	19	19	1	"g2"
10144	"OG3309"	0.22835	315	318	1.009524	"g7"
10145	"OG4557"	0.43445	235	244	1.038298	"g6"
10146	"OG8167"	0.2233	27	38	1.407407	"g2"
10147	"OG2876"	0.19875	328	330	1.006098	"g7"
10148	"OG10881"	0.36395	16	18	1.125	"g2"
10149	"OG4671"	0.20765	230	233	1.013043	"g6"
10150	"OG16000"	0.2011	8	8	1	"g1"
10151	"OG6678"	0.183	61	67	1.098361	"g3"
10152	"OG7128"	0.36135	55	57	1.036364	"g3"
10153	"OG2251"	0.12235	337	342	1.014837	"g7"
10154	"OG3508"	0.0119	305	311	1.019672	"g7"
10155	"OG3296"	0.1396	314	319	1.015924	"g7"
10156	"OG8973"	0.1674	31	31	1	"g2"
10157	"OG15300"	0.0597	9	9	1	"g1"
10158	"OG17953"	0.09675	7	7	1	"g1"
10159	"OG2005"	0.1296	331	345	1.042296	"g7"
10160	"OG12884"	0.3055	12	12	1	"g2"
10161	"OG11443"	0.3993	16	16	1	"g2"
10162	"OG7576"	0.10695	40	48	1.2	"g2"
10163	"OG11829"	0.1831	14	14	1	"g2"
10164	"OG3220"	0.1154	309	321	1.038835	"g7"
10165	"OG8938"	0.3736	31	31	1	"g2"
10166	"OG12443"	0.2114	11	13	1.181818	"g2"
10167	"OG3243"	0.1518	319	320	1.003135	"g7"
10168	"OG4952"	0.1618	192	195	1.015625	"g5"
10169	"OG6609"	0.1497	68	68	1	"g3"
10170	"OG3967"	0.2325	285	289	1.014035	"g7"
10171	"OG6184"	0.3127	79	80	1.012658	"g3"
10172	"OG3484"	0.23675	305	312	1.022951	"g7"
10173	"OG2756"	0.2186	323	333	1.03096	"g7"
10174	"OG14522"	0.5133	9	9	1	"g1"
10175	"OG14229"	0.2797	10	10	1	"g1"
10176	"OG4913"	0.10875	198	200	1.010101	"g5"
10177	"OG17104"	0.2715	7	7	1	"g1"
10178	"OG6610"	0.1755	66	68	1.030303	"g3"
10179	"OG2933"	0.16625	318	329	1.034591	"g7"
10180	"OG7030"	0.1376	55	59	1.072727	"g3"
10181	"OG8707"	0.36	33	33	1	"g2"
10182	"OG17082"	0.2739	7	7	1	"g1"
10183	"OG15766"	0.1435	8	8	1	"g1"
10184	"OG8667"	0.3273	33	33	1	"g2"
10185	"OG10668"	0.3106	19	19	1	"g2"
10186	"OG7441"	0.2512	49	51	1.040816	"g2"
10187	"OG11727"	0.4688	15	15	1	"g2"
10188	"OG1428"	0.0356	337	365	1.083086	"g7"
10189	"OG3292"	0.1045	317	319	1.006309	"g7"
10190	"OG12747"	0.0802	12	12	1	"g2"
10191	"OG9027"	0.0818	21	30	1.428571	"g2"
10192	"OG14878"	0.0826	9	9	1	"g1"
10193	"OG2984"	0.1061	315	327	1.038095	"g7"
10194	"OG11163"	0.252	17	17	1	"g2"
10195	"OG14325"	0.12655	9	9	1	"g1"
10196	"OG2920"	0.2177	323	329	1.018576	"g7"
10197	"OG14193"	0.11345	10	10	1	"g1"
10198	"OG7007"	0.2747	58	60	1.034483	"g3"
10199	"OG6252"	0.1779	54	77	1.425926	"g3"
10200	"OG3404"	0.1713	306	315	1.029412	"g7"
10201	"OG14010"	0.2068	10	10	1	"g1"
10202	"OG12323"	0.3424	13	13	1	"g2"
10203	"OG6128"	0.1977	83	83	1	"g3"
10204	"OG5292"	0.047	147	149	1.013605	"g4"
10205	"OG3109"	0.2162	320	324	1.0125	"g7"
10206	"OG2923"	0.2802	324	329	1.015432	"g7"
10207	"OG4814"	0.37495	207	215	1.038647	"g6"
10208	"OG2374"	0.2209	331	340	1.02719	"g7"
10209	"OG7082"	0.184	58	58	1	"g3"
10210	"OG3869"	0.158	238	295	1.239496	"g6"
10211	"OG13379"	0.1784	11	11	1	"g2"
10212	"OG17507"	0.35395	7	7	1	"g1"
10213	"OG2256"	0.1642	328	342	1.042683	"g7"
10214	"OG1746"	0.0544	341	350	1.026393	"g7"
10215	"OG3676"	0.1154	303	305	1.006601	"g7"
10216	"OG7647"	0.4218	47	47	1	"g2"
10217	"OG7994"	0.1553	41	41	1	"g2"
10218	"OG12490"	0.3852	12	12	1	"g2"
10219	"OG2577"	0.0882	331	336	1.015106	"g7"
10220	"OG13367"	0.22945	11	11	1	"g2"
10221	"OG15360"	0.318	9	9	1	"g1"
10222	"OG6000"	0.2289	87	87	1	"g3"
10223	"OG5552"	0.3661	111	113	1.018018	"g4"
10224	"OG13207"	0.1109	11	11	1	"g2"
10225	"OG8419"	0.2628	35	35	1	"g2"
10226	"OG12630"	0.3534	12	12	1	"g2"
10227	"OG14528"	0.30335	9	9	1	"g1"
10228	"OG5402"	0.43445	132	135	1.022727	"g4"
10229	"OG7421"	0.3351	51	51	1	"g3"
10230	"OG2403"	0.4956	331	339	1.024169	"g7"
10231	"OG2130"	0.0198	341	344	1.008798	"g7"
10232	"OG16150"	0.029	8	8	1	"g1"
10233	"OG11157"	0.1745	15	17	1.133333	"g2"
10234	"OG3502"	0.14165	307	312	1.016287	"g7"
10235	"OG14303"	0.0542	9	9	1	"g1"
10236	"OG16132"	0.36355	8	8	1	"g1"
10237	"OG1672"	0.1878	342	351	1.026316	"g7"
10238	"OG10650"	0.2345	19	19	1	"g2"
10239	"OG10894"	0.2479	16	18	1.125	"g2"
10240	"OG5128"	0.2635	167	171	1.023952	"g5"
10241	"OG10937"	0.4311	18	18	1	"g2"
10242	"OG3195"	0.0343	320	322	1.00625	"g7"
10243	"OG8759"	0.245	32	32	1	"g2"
10244	"OG13614"	0.4255	9	10	1.111111	"g1"
10245	"OG4914"	0.1601	198	200	1.010101	"g5"
10246	"OG7369"	0.4398	52	52	1	"g3"
10247	"OG2155"	0.1128	340	343	1.008824	"g7"
10248	"OG10685"	0.3981	19	19	1	"g2"
10249	"OG9461"	0.2198	25	26	1.04	"g2"
10250	"OG4355"	0.2756	255	261	1.023529	"g7"
10251	"OG6660"	0.0995	27	67	2.481481	"g2"
10252	"OG5638"	0.3129	96	104	1.083333	"g3"
10254	"OG6964"	0.3082	61	61	1	"g3"
10255	"OG10892"	0.2458	18	18	1	"g2"
10256	"OG12883"	0.2499	12	12	1	"g2"
10257	"OG12143"	0.0747	13	13	1	"g2"
10258	"OG1616"	0.2583	343	353	1.029155	"g7"
10259	"OG13528"	0.3836	10	10	1	"g1"
10260	"OG12327"	0.32615	13	13	1	"g2"
10261	"OG15043"	0.38	9	9	1	"g1"
10262	"OG1691"	0.067	342	351	1.026316	"g7"
10263	"OG3215"	0.1313	315	321	1.019048	"g7"
10264	"OG12288"	0.4422	12	13	1.083333	"g2"
10265	"OG14947"	0.30025	8	9	1.125	"g1"
10266	"OG4740"	0.1953	222	225	1.013514	"g6"
10267	"OG15728"	0.5159	7	8	1.142857	"g1"
10268	"OG17685"	0.4467	7	7	1	"g1"
10269	"OG3131"	0.1961	316	323	1.022152	"g7"
10270	"OG9847"	0.2763	24	24	1	"g2"
10271	"OG9159"	0.3512	29	29	1	"g2"
10272	"OG18279"	0.4267	7	7	1	"g1"
10273	"OG12069"	0.1721	14	14	1	"g2"
10274	"OG5080"	0.3066	174	179	1.028736	"g5"
10275	"OG5004"	0.1143	187	189	1.010695	"g5"
10276	"OG8237"	0.4338	32	37	1.15625	"g2"
10277	"OG14635"	0.236	9	9	1	"g1"
10278	"OG14186"	0.1555	9	10	1.111111	"g1"
10279	"OG16757"	0.2279	8	8	1	"g1"
10280	"OG13657"	0.4592	10	10	1	"g1"
10281	"OG6940"	0.29325	61	61	1	"g3"
10282	"OG15553"	0.2544	9	9	1	"g1"
10283	"OG8961"	0.3511	31	31	1	"g2"
10284	"OG9046"	0.0483	29	30	1.034483	"g2"
10285	"OG9022"	0.3955	30	30	1	"g2"
10286	"OG12440"	0.1345	13	13	1	"g2"
10287	"OG3041"	0.22815	321	326	1.015576	"g7"
10288	"OG11861"	0.27685	14	14	1	"g2"
10289	"OG16558"	0.1046	8	8	1	"g1"
10290	"OG9424"	0.17755	26	27	1.038462	"g2"
10291	"OG8178"	0.3954	38	38	1	"g2"
10292	"OG9156"	0.31725	29	29	1	"g2"
10293	"OG4309"	0.4766	255	265	1.039216	"g7"
10294	"OG16343"	0.29465	8	8	1	"g1"
10295	"OG6199"	0.29655	80	80	1	"g3"
10296	"OG10366"	0.15575	18	21	1.166667	"g2"
10297	"OG4883"	0.433	197	205	1.040609	"g5"
10298	"OG4453"	0.2032	250	253	1.012	"g6"
10299	"OG3792"	0.1439	297	299	1.006734	"g7"
10300	"OG5570"	0.2821	109	111	1.018349	"g4"
10301	"OG16581"	0.0749	8	8	1	"g1"
10302	"OG15024"	0.2405	9	9	1	"g1"
10303	"OG7704"	0.4987	46	46	1	"g2"
10304	"OG6134"	0.2531	83	83	1	"g3"
10305	"OG7479"	0.2092	49	50	1.020408	"g2"
10306	"OG9288"	0.281	28	28	1	"g2"
10307	"OG11056"	0.1607	16	17	1.0625	"g2"
10308	"OG9731"	0.2517	25	25	1	"g2"
10309	"OG9420"	0.06715	27	27	1	"g2"
10310	"OG7028"	0.1846	59	59	1	"g3"
10311	"OG2997"	0.15935	325	327	1.006154	"g7"
10312	"OG2928"	0.10305	324	329	1.015432	"g7"
10313	"OG3239"	0.5758	315	320	1.015873	"g7"
10314	"OG6617"	0.2884	65	68	1.046154	"g3"
10315	"OG2397"	0.0822	333	339	1.018018	"g7"
10316	"OG15157"	0.03235	9	9	1	"g1"
10317	"OG18555"	0.5532	7	7	1	"g1"
10318	"OG7581"	0.4116	46	48	1.043478	"g2"
10319	"OG3096"	0.22105	321	324	1.009346	"g7"
10320	"OG15280"	0.30485	8	9	1.125	"g1"
10321	"OG8909"	0.3184	31	31	1	"g2"
10322	"OG3521"	0.1561	304	311	1.023026	"g7"
10323	"OG10850"	0.392	18	18	1	"g2"
10324	"OG5529"	0.4386	113	115	1.017699	"g4"
10325	"OG3160"	0.0832	321	323	1.006231	"g7"
10326	"OG1951"	0.1868	342	346	1.011696	"g7"
10327	"OG7624"	0.2206	48	48	1	"g2"
10328	"OG10610"	0.4056	19	19	1	"g2"
10329	"OG7179"	0.2506	54	56	1.037037	"g3"
10330	"OG2148"	0.0532	340	343	1.008824	"g7"
10331	"OG11306"	0.436	15	16	1.066667	"g2"
10332	"OG7756"	0.0449	42	45	1.071429	"g2"
10333	"OG5894"	0.09965	89	91	1.022472	"g3"
10334	"OG3940"	0.1624	280	291	1.039286	"g7"
10335	"OG2585"	0.0734	278	336	1.208633	"g7"
10336	"OG7057"	0.197	59	59	1	"g3"
10337	"OG13561"	0.3327	10	10	1	"g1"
10338	"OG7267"	0.3016	53	54	1.018868	"g3"
10339	"OG2197"	0.1883	341	343	1.005865	"g7"
10340	"OG11797"	0.7034	12	15	1.25	"g2"
10341	"OG10653"	0.28075	16	19	1.1875	"g2"
10342	"OG6643"	0.2851	68	68	1	"g3"
10343	"OG6546"	0.1818	69	70	1.014493	"g3"
10344	"OG11897"	0.0155	14	14	1	"g2"
10345	"OG15479"	0.2708	9	9	1	"g1"
10346	"OG3705"	0.2701	300	304	1.013333	"g7"
10347	"OG3391"	0.2531	314	316	1.006369	"g7"
10348	"OG6334"	0.1782	72	75	1.041667	"g3"
10349	"OG5478"	0.18245	119	122	1.02521	"g4"
10350	"OG13005"	0.50645	11	11	1	"g2"
10351	"OG9904"	0.4077	23	23	1	"g2"
10352	"OG14742"	0.151	9	9	1	"g1"
10353	"OG4923"	0.42205	198	199	1.005051	"g5"
10354	"OG4471"	0.0843	183	251	1.371585	"g5"
10355	"OG5362"	0.6306	140	141	1.007143	"g4"
10356	"OG12442"	0.2838	13	13	1	"g2"
10357	"OG17218"	0.2334	7	7	1	"g1"
10358	"OG4488"	0.1457	239	250	1.046025	"g6"
10359	"OG8902"	0.5516	28	31	1.107143	"g2"
10360	"OG8101"	0.2112	40	40	1	"g2"
10361	"OG3143"	0.0368	316	323	1.022152	"g7"
10362	"OG5387"	0.5113	137	138	1.007299	"g4"
10363	"OG1662"	0.1045	343	351	1.023324	"g7"
10364	"OG3463"	0.0661	301	313	1.039867	"g7"
10365	"OG1343"	0.0201	338	374	1.106509	"g7"
10366	"OG11581"	0.28875	15	15	1	"g2"
10367	"OG15391"	0.107	9	9	1	"g1"
10368	"OG11494"	0.323	16	16	1	"g2"
10369	"OG15116"	0.18845	9	9	1	"g1"
10370	"OG12967"	0.1897	11	11	1	"g2"
10371	"OG2713"	0.2069	326	334	1.02454	"g7"
10372	"OG16867"	0.2552	8	8	1	"g1"
10373	"OG6705"	0.39435	66	66	1	"g3"
10374	"OG3176"	0.1488	316	322	1.018987	"g7"
10375	"OG4101"	0.29315	275	281	1.021818	"g7"
10377	"OG15468"	0.25575	9	9	1	"g1"
10378	"OG4650"	0.1713	234	236	1.008547	"g6"
10379	"OG6223"	0.25295	79	79	1	"g3"
10380	"OG12534"	0.3382	12	12	1	"g2"
10381	"OG13615"	0.25285	10	10	1	"g1"
10382	"OG5255"	0.2121	145	154	1.062069	"g4"
10383	"OG9988"	0.36195	23	23	1	"g2"
10384	"OG1387"	0.183	323	369	1.142415	"g7"
10385	"OG1667"	0.0941	337	351	1.041543	"g7"
10386	"OG1923"	0.07495	340	347	1.020588	"g7"
10387	"OG8249"	0.0651	37	37	1	"g2"
10388	"OG8247"	0.3439	37	37	1	"g2"
10389	"OG14991"	0.1384	9	9	1	"g1"
10390	"OG14374"	0.1594	9	9	1	"g1"
10391	"OG5296"	0.2079	147	149	1.013605	"g4"
10392	"OG7730"	0.1766	45	46	1.022222	"g2"
10393	"OG11885"	0.322	8	14	1.75	"g1"
10394	"OG12260"	0.25795	10	13	1.3	"g1"
10395	"OG8793"	0.3865	32	32	1	"g2"
10396	"OG16406"	0.12745	8	8	1	"g1"
10397	"OG10379"	0.2142	21	21	1	"g2"
10398	"OG9572"	0.3992	26	26	1	"g2"
10399	"OG4068"	0.1228	275	283	1.029091	"g7"
10400	"OG9341"	0.136	28	28	1	"g2"
10401	"OG4057"	0.24645	279	283	1.014337	"g7"
10402	"OG3156"	0.2871	318	323	1.015723	"g7"
10403	"OG9512"	0.2434	25	26	1.04	"g2"
10404	"OG9504"	0.23825	26	26	1	"g2"
10405	"OG8023"	0.0776	40	41	1.025	"g2"
10406	"OG11837"	0.0415	14	14	1	"g2"
10407	"OG4419"	0.1699	248	256	1.032258	"g6"
10408	"OG13697"	0.2146	10	10	1	"g1"
10409	"OG7842"	0.3298	44	44	1	"g2"
10410	"OG11984"	0.28855	13	14	1.076923	"g2"
10411	"OG10509"	0.3116	20	20	1	"g2"
10412	"OG10075"	0.3364	21	22	1.047619	"g2"
10413	"OG3478"	0.1848	273	313	1.14652	"g7"
10414	"OG11683"	0.2224	15	15	1	"g2"
10415	"OG14617"	0.3094	8	9	1.125	"g1"
10416	"OG10045"	0.371	23	23	1	"g2"
10417	"OG5029"	0.1567	182	185	1.016484	"g5"
10418	"OG17807"	0.2079	7	7	1	"g1"
10419	"OG6987"	0.5092	58	60	1.034483	"g3"
10420	"OG2850"	0.4196	327	331	1.012232	"g7"
10421	"OG1748"	0.1172	342	349	1.020468	"g7"
10422	"OG15117"	0.3874	8	9	1.125	"g1"
10423	"OG5074"	0.5025	174	180	1.034483	"g5"
10424	"OG6183"	0.2827	79	80	1.012658	"g3"
10425	"OG6430"	0.0505	71	72	1.014085	"g3"
10426	"OG14441"	0.3945	9	9	1	"g1"
10427	"OG15046"	0.27765	9	9	1	"g1"
10428	"OG13701"	0.0314	10	10	1	"g1"
10429	"OG7839"	0.23565	44	44	1	"g2"
10430	"OG13850"	0.151	9	10	1.111111	"g1"
10431	"OG4686"	0.3614	231	231	1	"g6"
10432	"OG2073"	0.195	338	344	1.017751	"g7"
10433	"OG8388"	0.1376	36	36	1	"g2"
10434	"OG12730"	0.07265	12	12	1	"g2"
10435	"OG10091"	0.451	22	22	1	"g2"
10436	"OG4810"	0.2578	214	215	1.004673	"g6"
10437	"OG4005"	0.3029	258	287	1.112403	"g7"
10438	"OG15874"	0.2119	8	8	1	"g1"
10439	"OG13756"	0.2098	10	10	1	"g1"
10440	"OG7682"	0.2195	45	47	1.044444	"g2"
10441	"OG4183"	0.16575	275	275	1	"g7"
10442	"OG2697"	0.3985	327	334	1.021407	"g7"
10443	"OG1359"	0.1385	338	373	1.10355	"g7"
10444	"OG3100"	0.0825	318	324	1.018868	"g7"
10445	"OG1806"	0.2186	334	348	1.041916	"g7"
10446	"OG5509"	0.5456	112	118	1.053571	"g4"
10447	"OG7185"	0.2172	54	56	1.037037	"g3"
10448	"OG3125"	0.24785	321	324	1.009346	"g7"
10449	"OG16336"	0.3397	8	8	1	"g1"
10450	"OG6157"	0.21935	81	82	1.012346	"g3"
10451	"OG3479"	0.13605	302	312	1.033113	"g7"
10452	"OG7954"	0.329	41	42	1.02439	"g2"
10453	"OG8452"	0.13545	35	35	1	"g2"
10454	"OG7241"	0.1121	55	55	1	"g3"
10455	"OG5690"	0.1961	98	100	1.020408	"g3"
10456	"OG11910"	0.1684	13	14	1.076923	"g2"
10457	"OG6259"	0.21295	77	77	1	"g3"
10458	"OG2642"	0.0591	327	335	1.024465	"g7"
10459	"OG1929"	0.0459	343	346	1.008746	"g7"
10460	"OG4621"	0.2257	236	239	1.012712	"g6"
10461	"OG17595"	0.2519	7	7	1	"g1"
10462	"OG14451"	0.1865	9	9	1	"g1"
10463	"OG10163"	0.21385	22	22	1	"g2"
10464	"OG12134"	0.2682	13	13	1	"g2"
10465	"OG8534"	0.2538	34	34	1	"g2"
10466	"OG11355"	0.343	16	16	1	"g2"
10467	"OG5934"	0.4738	89	89	1	"g3"
10468	"OG9085"	0.2212	25	30	1.2	"g2"
10469	"OG18457"	0.48555	7	7	1	"g1"
10470	"OG10709"	0.1252	18	19	1.055556	"g2"
10471	"OG2095"	0.18	343	344	1.002915	"g7"
10472	"OG2623"	0.346	332	335	1.009036	"g7"
10473	"OG6212"	0.2618	79	79	1	"g3"
10474	"OG16415"	0.0438	8	8	1	"g1"
10475	"OG10287"	0.3128	21	21	1	"g2"
10476	"OG5486"	0.17005	120	122	1.016667	"g4"
10477	"OG8418"	0.3797	34	35	1.029412	"g2"
10478	"OG10205"	0.3632	22	22	1	"g2"
10479	"OG4662"	0.2094	232	233	1.00431	"g6"
10480	"OG16403"	0.126	8	8	1	"g1"
10481	"OG4248"	0.1625	262	269	1.026718	"g7"
10482	"OG7215"	0.20995	54	55	1.018519	"g3"
10483	"OG3214"	0.0971	317	321	1.012618	"g7"
10484	"OG18664"	0.4597	7	7	1	"g1"
10485	"OG9313"	0.1597	27	28	1.037037	"g2"
10486	"OG5002"	0.2877	188	189	1.005319	"g5"
10487	"OG3606"	0.3498	305	308	1.009836	"g7"
10488	"OG7516"	0.2912	50	50	1	"g2"
10489	"OG4795"	0.2072	214	218	1.018692	"g6"
10490	"OG1886"	0.16385	341	347	1.017595	"g7"
10491	"OG10458"	0.067	20	20	1	"g2"
10492	"OG3946"	0.1615	288	291	1.010417	"g7"
10493	"OG17424"	0.3328	7	7	1	"g1"
10494	"OG4399"	0.08525	255	258	1.011765	"g7"
10495	"OG7044"	0.42075	57	59	1.035088	"g3"
10496	"OG7782"	0.394	45	45	1	"g2"
10497	"OG14995"	0.3447	9	9	1	"g1"
10498	"OG17108"	0.4058	7	7	1	"g1"
10499	"OG8491"	0.1419	35	35	1	"g2"
10500	"OG6878"	0.1426	57	62	1.087719	"g3"
10501	"OG14289"	0.5109	10	10	1	"g1"
10502	"OG2131"	0.2495	340	344	1.011765	"g7"
10503	"OG6280"	0.2096	77	77	1	"g3"
10504	"OG8467"	0.32595	35	35	1	"g2"
10505	"OG2988"	0.2231	324	327	1.009259	"g7"
10506	"OG4332"	0.1859	262	263	1.003817	"g7"
10507	"OG15781"	0.1233	8	8	1	"g1"
10508	"OG4862"	0.2425	207	208	1.004831	"g6"
10509	"OG9521"	0.4652	26	26	1	"g2"
10510	"OG16335"	0.20815	8	8	1	"g1"
10511	"OG17455"	0.1835	7	7	1	"g1"
10512	"OG9016"	0.19795	28	30	1.071429	"g2"
10513	"OG3927"	0.2268	290	292	1.006897	"g7"
10514	"OG2274"	0.3069	338	341	1.008876	"g7"
