"X1"	"OG"	"dN_dS"	"representative"	"locus"	"positive_num"	"uniprotID"	"geneID"
10106	"OG3860"	0.28575	"Saccharomyces_cerevisiae@YHR198C"	"YHR198C"	NA	"P38884"	"AIM18"
10109	"OG2719"	0.22285	"Saccharomyces_cerevisiae@YMR313C"	"YMR313C"	NA	"P40308"	"TGL3"
10111	"OG5579"	0.42485	"Saccharomyces_cerevisiae@YOR342C"	"YOR342C"	NA	"Q12182"	"YO342"
10112	"OG3832"	0.1522	"Saccharomyces_cerevisiae@YOR273C"	"YOR273C"	1	"Q12256"	"TPO4"
10118	"OG1216"	0.046	"Saccharomyces_cerevisiae@YGL077C"	"YGL077C"	NA	"P19807"	"HNM1"
10122	"OG7383"	0.1385	"Saccharomyces_cerevisiae@YFL031W"	"YFL031W"	1	"P41546"	"HAC1"
10125	"OG3932"	0.22965	"Saccharomyces_cerevisiae@YMR155W"	"YMR155W"	NA	"Q03795"	"YM30"
10129	"OG6664"	0.2436	"Saccharomyces_cerevisiae@YOR078W"	"YOR078W"	NA	"Q08492"	"BUD21"
10133	"OG1703"	0.02095	"Saccharomyces_cerevisiae@YER164W"	"YER164W"	NA	"P32657"	"CHD1"
10134	"OG3129"	0.17095	"Saccharomyces_cerevisiae@YDR189W"	"YDR189W"	NA	"P22213"	"SLY1"
10136	"OG1432"	0.0678	"Saccharomyces_cerevisiae@YKL060C"	"YKL060C"	1	"P14540"	"ALF"
10137	"OG3364"	0.1501	"Saccharomyces_cerevisiae@YCR003W"	"YCR003W"	NA	"P25348"	"RM32"
10140	"OG6698"	0.26455	"Saccharomyces_cerevisiae@YNL058C"	"YNL058C"	1	"P53947"	"YNF8"
10141	"OG17614"	0.1623	"Saccharomyces_cerevisiae@YKL043W"	"YKL043W"	NA	"P36093"	"PHD1"
10144	"OG3309"	0.22835	"Saccharomyces_cerevisiae@YDR472W"	"YDR472W"	NA	"Q03337"	"TRS31"
10145	"OG4557"	0.43445	"Saccharomyces_cerevisiae@YDR495C"	"YDR495C"	1	"P23643"	"VPS3"
10147	"OG2876"	0.19875	"Saccharomyces_cerevisiae@YKR087C"	"YKR087C"	NA	"P36163"	"OMA1"
10149	"OG4671"	0.20765	"Saccharomyces_cerevisiae@YDL059C"	"YDL059C"	1	"Q12223"	"RAD59"
10152	"OG7128"	0.36135	"Saccharomyces_cerevisiae@YLR132C"	"YLR132C"	NA	"Q12208"	"USB1"
10153	"OG2251"	0.12235	"Saccharomyces_cerevisiae@YHR187W"	"YHR187W"	1	"P38874"	"ELP5"
10154	"OG3508"	0.0119	"Saccharomyces_cerevisiae@YHR205W"	"YHR205W"	1	"P11792"	"SCH9"
10155	"OG3296"	0.1396	"Saccharomyces_cerevisiae@YPL225W"	"YPL225W"	NA	"Q08971"	"YP225"
10159	"OG2005"	0.1296	"Saccharomyces_cerevisiae@YGR258C"	"YGR258C"	NA	"P07276"	"RAD2"
10164	"OG3220"	0.1154	"Saccharomyces_cerevisiae@YLL006W"	"YLL006W"	NA	"P41800"	"MMM1"
10167	"OG3243"	0.1518	"Saccharomyces_cerevisiae@YJR100C"	"YJR100C"	NA	"P47140"	"AIM25"
10168	"OG4952"	0.1618	"Saccharomyces_cerevisiae@YDR525W-A"	"YDR525W-A"	NA	"P56508"	"SNA2"
10170	"OG3967"	0.2325	"Saccharomyces_cerevisiae@YOR292C"	"YOR292C"	NA	"Q08743"	"YO292"
10171	"OG6184"	0.3127	"Saccharomyces_cerevisiae@YKR008W"	"YKR008W"	NA	"Q02206"	"RSC4"
10172	"OG3484"	0.23675	"Saccharomyces_cerevisiae@YBR042C"	"YBR042C"	NA	"P38226"	"CST26"
10173	"OG2756"	0.2186	"Saccharomyces_cerevisiae@YLR191W"	"YLR191W"	NA	"P80667"	"PEX13"
10179	"OG2933"	0.16625	"Saccharomyces_cerevisiae@YCL014W"	"YCL014W"	NA	"P25558"	"BUD3"
10183	"OG15766"	0.1435	"Saccharomyces_cerevisiae@YMR172W"	"YMR172W"	NA	"Q03213"	"HOT1"
10188	"OG1428"	0.0356	"Saccharomyces_cerevisiae@YDR389W"	"YDR389W"	NA	"P17121"	"SAC7"
10189	"OG3292"	0.1045	"Saccharomyces_cerevisiae@YKL087C"	"YKL087C"	1	"Q00873"	"CYT2"
10193	"OG2984"	0.1061	"Saccharomyces_cerevisiae@YDR304C"	"YDR304C"	NA	"P35176"	"CYPD"
10196	"OG2920"	0.2177	"Saccharomyces_cerevisiae@YGR276C"	"YGR276C"	NA	"P53331"	"REXO1"
10200	"OG3404"	0.1713	"Saccharomyces_cerevisiae@YOL101C"	"YOL101C"	NA	"Q99393"	"IZH4"
10205	"OG3109"	0.2162	"Saccharomyces_cerevisiae@YER139C"	"YER139C"	NA	"P40084"	"RTR1"
10206	"OG2923"	0.2802	"Saccharomyces_cerevisiae@YDR398W"	"YDR398W"	NA	"Q04177"	"UTP5"
10208	"OG2374"	0.2209	"Saccharomyces_cerevisiae@YJL092W"	"YJL092W"	NA	"P12954"	"SRS2"
10209	"OG7082"	0.184	"Saccharomyces_cerevisiae@YPL054W"	"YPL054W"	NA	"Q02799"	"LEE1"
10213	"OG2256"	0.1642	"Saccharomyces_cerevisiae@YML048W"	"YML048W"	1	"Q04697"	"GSF2"
10214	"OG1746"	0.0544	"Saccharomyces_cerevisiae@YDR098C"	"YDR098C"	NA	"Q03835"	"GLRX3"
10215	"OG3676"	0.1154	"Saccharomyces_cerevisiae@YPL117C"	"YPL117C"	1	"P15496"	"IDI1"
10219	"OG2577"	0.0882	"Saccharomyces_cerevisiae@YCL009C"	"YCL009C"	NA	"P25605"	"ILV6"
10229	"OG7421"	0.3351	"Saccharomyces_cerevisiae@YDR369C"	"YDR369C"	NA	"P33301"	"XRS2"
10230	"OG2403"	0.4956	"Saccharomyces_cerevisiae@YDR233C"	"YDR233C"	NA	"Q04947"	"RTN1"
10231	"OG2130"	0.0198	"Saccharomyces_cerevisiae@YDL007W"	"YDL007W"	1	"P40327"	"PRS4"
10234	"OG3502"	0.14165	"Saccharomyces_cerevisiae@YNR035C"	"YNR035C"	NA	"P53731"	"ARPC2"
10237	"OG1672"	0.1878	"Saccharomyces_cerevisiae@YLR045C"	"YLR045C"	NA	"P46675"	"STU2"
10240	"OG5128"	0.2635	"Saccharomyces_cerevisiae@YPR114W"	"YPR114W"	NA	"Q06107"	"YP114"
10242	"OG3195"	0.0343	"Saccharomyces_cerevisiae@YPR016C"	"YPR016C"	NA	"Q12522"	"IF6"
10245	"OG4914"	0.1601	"Saccharomyces_cerevisiae@YNL306W"	"YNL306W"	NA	"P42847"	"RT18"
10247	"OG2155"	0.1128	"Saccharomyces_cerevisiae@YNL175C"	"YNL175C"	NA	"P53883"	"NOP13"
10250	"OG4355"	0.2756	"Saccharomyces_cerevisiae@YPL228W"	"YPL228W"	NA	"O13297"	"CET1"
10257	"OG12143"	0.0747	"Saccharomyces_cerevisiae@YDL048C"	"YDL048C"	NA	"Q07351"	"STP4"
10258	"OG1616"	0.2583	"Saccharomyces_cerevisiae@YBR136W"	"YBR136W"	NA	"P38111"	"ATR"
10262	"OG1691"	0.067	"Saccharomyces_cerevisiae@YER043C"	"YER043C"	6	"P39954"	"SAHH"
10263	"OG3215"	0.1313	"Saccharomyces_cerevisiae@YKL058W"	"YKL058W"	NA	"P32774"	"T2AG"
10266	"OG4740"	0.1953	"Saccharomyces_cerevisiae@YAL059W"	"YAL059W"	NA	"P39715"	"ECM1"
10268	"OG17685"	0.4467	"Saccharomyces_cerevisiae@YIL092W"	"YIL092W"	1	"P40497"	"YIJ2"
10269	"OG3131"	0.1961	"Saccharomyces_cerevisiae@YIL022W"	"YIL022W"	NA	"Q01852"	"TIM44"
10274	"OG5080"	0.3066	"Saccharomyces_cerevisiae@YGR102C"	"YGR102C"	NA	"P53260"	"GATF"
10287	"OG3041"	0.22815	"Saccharomyces_cerevisiae@YDR173C"	"YDR173C"	NA	"P07250"	"IPMK"
10288	"OG11861"	0.27685	"Saccharomyces_cerevisiae@YDR260C"	"YDR260C"	NA	"Q12379"	"SWM1"
10297	"OG4883"	0.433	"Saccharomyces_cerevisiae@YLR064W"	"YLR064W"	NA	"Q12144"	"PER33"
10298	"OG4453"	0.2032	"Saccharomyces_cerevisiae@YIL084C"	"YIL084C"	NA	"P40505"	"SDS3"
10299	"OG3792"	0.1439	"Saccharomyces_cerevisiae@YOR357C"	"YOR357C"	1	"Q08826"	"SNX3"
10311	"OG2997"	0.15935	"Saccharomyces_cerevisiae@YIL153W"	"YIL153W"	1	"P40454"	"PTPA1"
10312	"OG2928"	0.10305	"Saccharomyces_cerevisiae@YML080W"	"YML080W"	NA	"P53759"	"DUS1"
10313	"OG3239"	0.5758	"Saccharomyces_cerevisiae@YJL049W"	"YJL049W"	NA	"P47048"	"YJE9"
10314	"OG6617"	0.2884	"Saccharomyces_cerevisiae@YER167W"	"YER167W"	NA	"P33306"	"BCK2"
10315	"OG2397"	0.0822	"Saccharomyces_cerevisiae@YML042W"	"YML042W"	NA	"P32796"	"CACP"
10319	"OG3096"	0.22105	"Saccharomyces_cerevisiae@YOR252W"	"YOR252W"	NA	"Q08687"	"TMA16"
10322	"OG3521"	0.1561	"Saccharomyces_cerevisiae@YGR257C"	"YGR257C"	NA	"P53320"	"MTM1"
10325	"OG3160"	0.0832	"Saccharomyces_cerevisiae@YJR063W"	"YJR063W"	NA	"P32529"	"RPA12"
10326	"OG1951"	0.1868	"Saccharomyces_cerevisiae@YFL002C"	"YFL002C"	NA	"P25808"	"SPB4"
10330	"OG2148"	0.0532	"Saccharomyces_cerevisiae@YLR359W"	"YLR359W"	NA	"Q05911"	"PUR8"
10331	"OG11306"	0.436	"Saccharomyces_cerevisiae@YHR195W"	"YHR195W"	NA	"P38881"	"NVJ1"
10334	"OG3940"	0.1624	"Saccharomyces_cerevisiae@YIL067C"	"YIL067C"	NA	"P40514"	"YIG7"
10339	"OG2197"	0.1883	"Saccharomyces_cerevisiae@YDR050C"	"YDR050C"	1	"P00942"	"TPIS"
10343	"OG6546"	0.1818	"Saccharomyces_cerevisiae@YGR250C"	"YGR250C"	NA	"P53316"	"YG5B"
10344	"OG11897"	0.0155	"Saccharomyces_cerevisiae@YLL039C"	"YLL039C"	NA	"P0CG63"	"UBI4P"
10346	"OG3705"	0.2701	"Saccharomyces_cerevisiae@YJR102C"	"YJR102C"	NA	"P47142"	"VPS25"
10347	"OG3391"	0.2531	"Saccharomyces_cerevisiae@YJR005W"	"YJR005W"	NA	"P27351"	"AP2B"
10353	"OG4923"	0.42205	"Saccharomyces_cerevisiae@YML019W"	"YML019W"	NA	"Q03723"	"OST6"
10358	"OG4488"	0.1457	"Saccharomyces_cerevisiae@YLR251W"	"YLR251W"	NA	"Q06563"	"SYM1"
10359	"OG8902"	0.5516	"Saccharomyces_cerevisiae@YER045C"	"YER045C"	NA	"P39970"	"ACA1"
10361	"OG3143"	0.0368	"Saccharomyces_cerevisiae@YLR059C"	"YLR059C"	1	"P54964"	"ORN"
10362	"OG5387"	0.5113	"Saccharomyces_cerevisiae@YLR067C"	"YLR067C"	NA	"P32522"	"PT309"
10363	"OG1662"	0.1045	"Saccharomyces_cerevisiae@YHR020W"	"YHR020W"	NA	"P38708"	"YHI0"
10364	"OG3463"	0.0661	"Saccharomyces_cerevisiae@YLR149C"	"YLR149C"	NA	"Q99296"	"YL149"
10365	"OG1343"	0.0201	"Saccharomyces_cerevisiae@YNL183C"	"YNL183C"	NA	"P22211"	"NPR1"
10371	"OG2713"	0.2069	"Saccharomyces_cerevisiae@YGR046W"	"YGR046W"	NA	"P53230"	"TAM41"
10374	"OG3176"	0.1488	"Saccharomyces_cerevisiae@YBR282W"	"YBR282W"	1	"P36526"	"RM27"
10375	"OG4101"	0.29315	"Saccharomyces_cerevisiae@YNL115C"	"YNL115C"	1	"P53925"	"YNL5"
10378	"OG4650"	0.1713	"Saccharomyces_cerevisiae@YLR325C"	"YLR325C"	2	"P49167"	"RL38"
10384	"OG1387"	0.183	"Saccharomyces_cerevisiae@YML034W"	"YML034W"	10	"Q03707"	"SRC1"
10385	"OG1667"	0.0941	"Saccharomyces_cerevisiae@YLR354C"	"YLR354C"	1	"P15019"	"TAL1"
10386	"OG1923"	0.07495	"Saccharomyces_cerevisiae@YHR107C"	"YHR107C"	1	"P32468"	"CDC12"
10387	"OG8249"	0.0651	"Saccharomyces_cerevisiae@YJL110C"	"YJL110C"	NA	"P42944"	"GZF3"
10399	"OG4068"	0.1228	"Saccharomyces_cerevisiae@YHR039C-A"	"YHR039C-A"	NA	"P48836"	"VATG"
10401	"OG4057"	0.24645	"Saccharomyces_cerevisiae@YCL052C"	"YCL052C"	NA	"P25580"	"PBN1"
10402	"OG3156"	0.2871	"Saccharomyces_cerevisiae@YBR123C"	"YBR123C"	NA	"P32367"	"TFC1"
10409	"OG7842"	0.3298	"Saccharomyces_cerevisiae@YDR420W"	"YDR420W"	NA	"P41809"	"HKR1"
10413	"OG3478"	0.1848	"Saccharomyces_cerevisiae@YDR379W"	"YDR379W"	2	"Q06407"	"RGA2"
10420	"OG2850"	0.4196	"Saccharomyces_cerevisiae@YDL113C"	"YDL113C"	NA	"Q07528"	"ATG20"
10421	"OG1748"	0.1172	"Saccharomyces_cerevisiae@YLR382C"	"YLR382C"	NA	"P11325"	"SYLM"
10425	"OG6430"	0.0505	"Saccharomyces_cerevisiae@YKR090W"	"YKR090W"	1	"P36166"	"PXL1"
10432	"OG2073"	0.195	"Saccharomyces_cerevisiae@YKL059C"	"YKL059C"	NA	"P35728"	"MPE1"
10435	"OG10091"	0.451	"Saccharomyces_cerevisiae@YFR039C"	"YFR039C"	NA	"P43611"	"OSW7"
10437	"OG4005"	0.3029	"Saccharomyces_cerevisiae@YFL048C"	"YFL048C"	1	"P43555"	"EMP47"
10441	"OG4183"	0.16575	"Saccharomyces_cerevisiae@YPR054W"	"YPR054W"	NA	"P41808"	"SMK1"
10442	"OG2697"	0.3985	"Saccharomyces_cerevisiae@YGL241W"	"YGL241W"	1	"P53067"	"IMB5"
10443	"OG1359"	0.1385	"Saccharomyces_cerevisiae@YOL016C"	"YOL016C"	NA	"P22517"	"KCC2"
10444	"OG3100"	0.0825	"Saccharomyces_cerevisiae@YIL155C"	"YIL155C"	2	"P32191"	"GPDM"
10445	"OG1806"	0.2186	"Saccharomyces_cerevisiae@YJR132W"	"YJR132W"	1	"P46970"	"NMD5"
10448	"OG3125"	0.24785	"Saccharomyces_cerevisiae@YDR517W"	"YDR517W"	NA	"Q04410"	"GRH1"
10451	"OG3479"	0.13605	"Saccharomyces_cerevisiae@YML012W"	"YML012W"	NA	"P54837"	"TMEDA"
10458	"OG2642"	0.0591	"Saccharomyces_cerevisiae@YJL128C"	"YJL128C"	NA	"P08018"	"PBS2"
10459	"OG1929"	0.0459	"Saccharomyces_cerevisiae@YDL198C"	"YDL198C"	NA	"P38988"	"GGC1"
10460	"OG4621"	0.2257	"Saccharomyces_cerevisiae@YDR192C"	"YDR192C"	1	"P49686"	"NUP42"
10461	"OG17595"	0.2519	"Saccharomyces_cerevisiae@YHR152W"	"YHR152W"	3	"P17123"	"SPO12"
10471	"OG2095"	0.18	"Saccharomyces_cerevisiae@YJL087C"	"YJL087C"	NA	"P09880"	"TRNL"
10472	"OG2623"	0.346	"Saccharomyces_cerevisiae@YGR003W"	"YGR003W"	1	"P53202"	"CUL3"
10481	"OG4248"	0.1625	"Saccharomyces_cerevisiae@YER159C"	"YER159C"	1	"P40096"	"NCB1"
10483	"OG3214"	0.0971	"Saccharomyces_cerevisiae@YJL153C"	"YJL153C"	2	"P11986"	"INO1"
10487	"OG3606"	0.3498	"Saccharomyces_cerevisiae@YKR017C"	"YKR017C"	NA	"P36113"	"HEL1"
10490	"OG1886"	0.16385	"Saccharomyces_cerevisiae@YOR001W"	"YOR001W"	NA	"Q12149"	"RRP6"
10492	"OG3946"	0.1615	"Saccharomyces_cerevisiae@YDR079C-A"	"YDR079C-A"	NA	"Q3E7C1"	"TFB5"
10494	"OG4399"	0.08525	"Saccharomyces_cerevisiae@YDR305C"	"YDR305C"	NA	"P49775"	"HNT2"
10502	"OG2131"	0.2495	"Saccharomyces_cerevisiae@YLR439W"	"YLR439W"	1	"P36517"	"RM04"
10505	"OG2988"	0.2231	"Saccharomyces_cerevisiae@YDR337W"	"YDR337W"	NA	"P21771"	"RT28"
10507	"OG15781"	0.1233	"Saccharomyces_cerevisiae@YMR181C"	"YMR181C"	1	"Q03231"	"YM46"
10508	"OG4862"	0.2425	"Saccharomyces_cerevisiae@YOR276W"	"YOR276W"	NA	"P12962"	"CAF20"
10512	"OG9016"	0.19795	"Saccharomyces_cerevisiae@YGL041W-A"	"YGL041W-A"	NA	"P0C5N3"	"YG41A"
10513	"OG3927"	0.2268	"Saccharomyces_cerevisiae@YJL096W"	"YJL096W"	NA	"P40858"	"RN49"
10514	"OG2274"	0.3069	"Saccharomyces_cerevisiae@YNL119W"	"YNL119W"	3	"P53923"	"CTU2"
10516	"OG3699"	0.2445	"Saccharomyces_cerevisiae@YAL022C"	"YAL022C"	NA	"P31381"	"FUN26"
10520	"OG2283"	0.1457	"Saccharomyces_cerevisiae@YMR041C"	"YMR041C"	NA	"Q04212"	"ARA2"
10521	"OG7079"	0.173	"Saccharomyces_cerevisiae@YNL166C"	"YNL166C"	1	"P53890"	"BNI5"
10522	"OG1400"	0.1071	"Saccharomyces_cerevisiae@YIR033W"	"YIR033W"	NA	"P40578"	"MGA2"
10528	"OG6616"	0.2675	"Saccharomyces_cerevisiae@YHR159W"	"YHR159W"	NA	"P38854"	"TDA11"
10529	"OG3380"	0.3943	"Saccharomyces_cerevisiae@YDR362C"	"YDR362C"	2	"Q06339"	"TFC6"
10530	"OG6863"	0.39385	"Saccharomyces_cerevisiae@YML062C"	"YML062C"	1	"P33441"	"MFT1"
10532	"OG6953"	0.3241	"Saccharomyces_cerevisiae@YDR022C"	"YDR022C"	NA	"Q12421"	"ATG31"
10535	"OG1250"	0.0642	"Saccharomyces_cerevisiae@YOR167C"	"YOR167C"	2	"Q3E7X9"	"RS28A"
10540	"OG2052"	0.1394	"Saccharomyces_cerevisiae@YDL060W"	"YDL060W"	NA	"Q07381"	"TSR1"
10545	"OG17456"	0.1163	"Saccharomyces_cerevisiae@YGR131W"	"YGR131W"	NA	"P53279"	"FHN1"
10549	"OG4812"	0.03685	"Saccharomyces_cerevisiae@YEL023C"	"YEL023C"	NA	"P39992"	"YEC3"
10550	"OG5124"	0.031	"Saccharomyces_cerevisiae@YOR386W"	"YOR386W"	NA	"P05066"	"PHR"
10557	"OG3490"	0.199	"Saccharomyces_cerevisiae@YJL054W"	"YJL054W"	NA	"P47045"	"TIM54"
10564	"OG2366"	0.148	"Saccharomyces_cerevisiae@YGL150C"	"YGL150C"	NA	"P53115"	"INO80"
10567	"OG6887"	0.3286	"Saccharomyces_cerevisiae@YNL282W"	"YNL282W"	1	"P53833"	"POP3"
10573	"OG2513"	0.1321	"Saccharomyces_cerevisiae@YHR200W"	"YHR200W"	NA	"P38886"	"RPN10"
10574	"OG3810"	0.12295	"Saccharomyces_cerevisiae@YKL015W"	"YKL015W"	NA	"P25502"	"PUT3"
10577	"OG2927"	0.0516	"Saccharomyces_cerevisiae@YMR260C"	"YMR260C"	3	"P38912"	"IF1A"
10580	"OG17586"	0.1377	"Saccharomyces_cerevisiae@YKL026C"	"YKL026C"	NA	"P36014"	"GPX1"
10582	"OG2656"	0.11715	"Saccharomyces_cerevisiae@YKR014C"	"YKR014C"	NA	"P36018"	"YPT52"
10584	"OG2874"	0.1689	"Saccharomyces_cerevisiae@YAR003W"	"YAR003W"	2	"P39706"	"SWD1"
10586	"OG2675"	0.08145	"Saccharomyces_cerevisiae@YPL050C"	"YPL050C"	NA	"P39107"	"MNN9"
10587	"OG5153"	0.4201	"Saccharomyces_cerevisiae@YGL079W"	"YGL079W"	1	"P53158"	"KXD1"
10591	"OG3507"	0.2165	"Saccharomyces_cerevisiae@YAR008W"	"YAR008W"	NA	"P39707"	"SEN34"
10600	"OG2025"	0.26005	"Saccharomyces_cerevisiae@YIL090W"	"YIL090W"	NA	"P40499"	"ICE2"
10605	"OG3233"	0.4587	"Saccharomyces_cerevisiae@YFL026W"	"YFL026W"	NA	"D6VTK4"	"STE2"
10609	"OG3830"	0.31465	"Saccharomyces_cerevisiae@YER022W"	"YER022W"	1	"P32569"	"MED17"
10612	"OG1531"	0.0651	"Saccharomyces_cerevisiae@YJL191W"	"YJL191W"	2	"P39516"	"RS14B"
10613	"OG1956"	0.0632	"Saccharomyces_cerevisiae@YOR150W"	"YOR150W"	NA	"Q12487"	"RM23"
10614	"OG3585"	0.1031	"Saccharomyces_cerevisiae@YLL018C-A"	"YLL018C-A"	NA	"Q3E731"	"COX19"
10615	"OG4549"	0.2571	"Saccharomyces_cerevisiae@YPL064C"	"YPL064C"	NA	"Q02770"	"CWC27"
10616	"OG3003"	0.2202	"Saccharomyces_cerevisiae@YNR038W"	"YNR038W"	1	"P53734"	"DBP6"
10620	"OG2216"	0.1131	"Saccharomyces_cerevisiae@YDR381W"	"YDR381W"	NA	"Q12159"	"YRA1"
10622	"OG6380"	0.0866	"Saccharomyces_cerevisiae@YBR205W"	"YBR205W"	NA	"P38130"	"KTR3"
10628	"OG3545"	0.2132	"Saccharomyces_cerevisiae@YOR287C"	"YOR287C"	NA	"Q12481"	"RRP36"
10632	"OG2065"	0.0913	"Saccharomyces_cerevisiae@YER082C"	"YER082C"	NA	"P40055"	"UTP7"
10633	"OG3706"	0.2013	"Saccharomyces_cerevisiae@YBR096W"	"YBR096W"	NA	"P38256"	"YBU6"
10635	"OG1899"	0.0834	"Saccharomyces_cerevisiae@YDR232W"	"YDR232W"	NA	"P09950"	"HEM1"
10638	"OG3102"	0.4349	"Saccharomyces_cerevisiae@YLR436C"	"YLR436C"	1	"Q06673"	"ECM30"
10640	"OG3412"	0.19495	"Saccharomyces_cerevisiae@YJL156C"	"YJL156C"	1	"P47002"	"SSY5"
10642	"OG5712"	0.3325	"Saccharomyces_cerevisiae@YHR060W"	"YHR060W"	NA	"P38784"	"VMA22"
10644	"OG2797"	0.10715	"Saccharomyces_cerevisiae@YFL005W"	"YFL005W"	NA	"P07560"	"SEC4"
10647	"OG2767"	0.3314	"Saccharomyces_cerevisiae@YGL212W"	"YGL212W"	NA	"P32912"	"VAM7"
10654	"OG7046"	0.3439	"Saccharomyces_cerevisiae@YDR056C"	"YDR056C"	NA	"Q12025"	"YD056"
10659	"OG6388"	0.1998	"Saccharomyces_cerevisiae@YPL070W"	"YPL070W"	NA	"Q02866"	"MUK1"
10661	"OG2157"	0.1484	"Saccharomyces_cerevisiae@YPL123C"	"YPL123C"	NA	"Q02933"	"RNY1"
10665	"OG2529"	0.1003	"Saccharomyces_cerevisiae@YGR210C"	"YGR210C"	NA	"P42942"	"YG4I"
10666	"OG6320"	0.3306	"Saccharomyces_cerevisiae@YLR320W"	"YLR320W"	NA	"Q06164"	"MMS22"
10673	"OG5539"	0.31565	"Saccharomyces_cerevisiae@YLL038C"	"YLL038C"	NA	"Q07872"	"ENT4"
10675	"OG4792"	0.16375	"Saccharomyces_cerevisiae@YLR016C"	"YLR016C"	NA	"Q07930"	"PML1"
10676	"OG6030"	0.1389	"Saccharomyces_cerevisiae@YDR463W"	"YDR463W"	NA	"Q00947"	"STP1"
10677	"OG7080"	0.2066	"Saccharomyces_cerevisiae@YGR275W"	"YGR275W"	NA	"P53330"	"RT102"
10678	"OG3587"	0.24205	"Saccharomyces_cerevisiae@YLR097C"	"YLR097C"	NA	"Q12347"	"HRT3"
10680	"OG3098"	0.15835	"Saccharomyces_cerevisiae@YOR175C"	"YOR175C"	NA	"Q08548"	"ALE1"
10681	"OG2134"	0.1295	"Saccharomyces_cerevisiae@YKL078W"	"YKL078W"	NA	"P36009"	"DHR2"
10683	"OG4130"	0.2267	"Saccharomyces_cerevisiae@YGR225W"	"YGR225W"	NA	"P50082"	"AMA1"
10684	"OG2655"	0.0342	"Saccharomyces_cerevisiae@YOR202W"	"YOR202W"	NA	"P06633"	"HIS7"
10687	"OG5476"	0.12805	"Saccharomyces_cerevisiae@YPL245W"	"YPL245W"	NA	"Q12179"	"YP245"
10689	"OG5151"	0.35685	"Saccharomyces_cerevisiae@YER077C"	"YER077C"	NA	"P40050"	"MRX1"
10692	"OG2055"	0.1729	"Saccharomyces_cerevisiae@YGL094C"	"YGL094C"	NA	"P53010"	"PAN2"
10695	"OG3172"	0.1931	"Saccharomyces_cerevisiae@YOL022C"	"YOL022C"	NA	"P25040"	"TSR4"
10699	"OG3509"	0.1266	"Saccharomyces_cerevisiae@YFR047C"	"YFR047C"	NA	"P43619"	"NADC"
10700	"OG7029"	0.4019	"Saccharomyces_cerevisiae@YDR356W"	"YDR356W"	NA	"P32380"	"SP110"
10702	"OG4962"	0.3539	"Saccharomyces_cerevisiae@YDR351W"	"YDR351W"	NA	"P42223"	"SBE2"
10705	"OG6472"	0.2328	"Saccharomyces_cerevisiae@YDL092W"	"YDL092W"	NA	"P38985"	"SRP14"
10707	"OG3345"	0.2775	"Saccharomyces_cerevisiae@YLR003C"	"YLR003C"	NA	"Q07897"	"CMS1"
10709	"OG2904"	0.1442	"Saccharomyces_cerevisiae@YLR004C"	"YLR004C"	NA	"Q07904"	"THI73"
10715	"OG1084"	0.1157	"Saccharomyces_cerevisiae@YBR212W"	"YBR212W"	NA	"P32831"	"NGR1"
10717	"OG3838"	0.3771	"Saccharomyces_cerevisiae@YLR242C"	"YLR242C"	NA	"Q06541"	"ARV1"
10719	"OG2787"	0.1253	"Saccharomyces_cerevisiae@YDR071C"	"YDR071C"	NA	"Q12447"	"PAA1"
10721	"OG2309"	0.1185	"Saccharomyces_cerevisiae@YOR271C"	"YOR271C"	1	"Q12029"	"FSF1"
10724	"OG3300"	0.1729	"Saccharomyces_cerevisiae@YPL051W"	"YPL051W"	1	"Q02804"	"ARL3"
10728	"OG2301"	0.2546	"Saccharomyces_cerevisiae@YGL244W"	"YGL244W"	NA	"P53064"	"RTF1"
10730	"OG2382"	0.2197	"Saccharomyces_cerevisiae@YMR296C"	"YMR296C"	NA	"P25045"	"LCB1"
10731	"OG1328"	0.21625	"Saccharomyces_cerevisiae@YML038C"	"YML038C"	NA	"Q03697"	"YMD8"
10733	"OG3898"	0.1735	"Saccharomyces_cerevisiae@YGR174C"	"YGR174C"	NA	"P37267"	"CBP4"
10735	"OG15735"	0.2855	"Saccharomyces_cerevisiae@YOR189W"	"YOR189W"	1	"Q08561"	"IES4"
10739	"OG3265"	0.0777	"Saccharomyces_cerevisiae@YOR043W"	"YOR043W"	NA	"P12611"	"WHI2"
10740	"OG1502"	0.0502	"Saccharomyces_cerevisiae@YPL057C"	"YPL057C"	NA	"P33300"	"SUR1"
10746	"OG3332"	0.0184	"Saccharomyces_cerevisiae@YOR025W"	"YOR025W"	NA	"P53687"	"HST3"
10751	"OG2292"	0.18225	"Saccharomyces_cerevisiae@YBR236C"	"YBR236C"	NA	"P32783"	"MCES"
10753	"OG14423"	0.228	"Saccharomyces_cerevisiae@YGR071C"	"YGR071C"	NA	"P53246"	"ENV11"
10757	"OG2586"	0.0385	"Saccharomyces_cerevisiae@YDL029W"	"YDL029W"	NA	"P32381"	"ARP2"
10759	"OG3284"	0.1055	"Saccharomyces_cerevisiae@YDL100C"	"YDL100C"	NA	"Q12154"	"GET3"
10760	"OG6489"	0.2178	"Saccharomyces_cerevisiae@YNR022C"	"YNR022C"	NA	"P53724"	"RM50"
10765	"OG2912"	0.1565	"Saccharomyces_cerevisiae@YOL052C"	"YOL052C"	NA	"P21182"	"DCAM"
